blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalMinionsKilled,redWardsPlaced,redFirstBlood,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalMinionsKilled
1,15,1,3,1,3,0,0,0,7.0,270,45,0,1,3,0,0,0,0,6.6,198
1,13,0,7,2,8,0,0,0,7.2,219,15,1,2,7,1,0,0,0,6.8,229
0,14,1,4,10,4,0,0,0,6.6,188,18,0,10,4,14,1,1,0,7.4,255
1,15,1,3,5,3,1,0,0,6.8,210,16,0,5,3,6,0,0,0,6.4,213
1,13,1,5,3,2,0,0,0,6.8,233,12,0,3,5,4,0,0,0,6.2,218
1,19,1,7,0,9,1,0,1,7.0,259,12,0,0,7,0,0,1,0,6.4,217
1,18,1,14,7,13,0,1,0,6.8,213,9,0,7,14,6,1,0,0,6.8,206
1,15,1,9,8,11,0,1,0,7.0,220,108,0,8,9,10,1,0,0,6.8,206
1,23,1,14,9,18,1,0,0,7.4,210,14,0,9,14,9,0,0,0,7.0,183
1,19,1,8,7,8,0,0,0,6.8,204,18,0,7,8,8,1,0,0,6.8,240
0,30,0,7,4,7,0,0,0,7.0,205,16,1,4,7,4,1,0,0,6.8,235
1,18,1,12,10,13,0,0,0,7.4,226,14,0,10,12,12,0,0,0,6.8,211
0,17,0,5,8,8,0,0,0,6.4,189,15,1,8,5,8,0,0,0,7.4,213
0,12,0,2,4,3,1,0,0,6.4,217,12,1,4,2,5,0,1,0,6.8,214
0,13,0,6,14,4,0,0,0,7.0,188,15,1,14,6,9,1,0,0,7.8,243
0,15,1,3,1,3,0,0,0,7.0,232,23,0,1,3,2,1,0,0,6.8,223
0,17,1,5,8,4,0,0,0,7.0,239,30,0,8,5,11,1,0,0,7.4,223
1,14,1,9,11,12,0,0,0,6.6,167,16,0,11,9,11,0,0,0,7.0,214
0,12,0,7,9,8,1,0,0,7.2,189,17,1,9,7,6,0,0,0,7.0,244
0,26,0,12,10,13,0,0,0,6.8,193,15,1,10,12,11,1,0,0,6.8,208
0,20,0,8,9,7,1,1,0,7.0,218,16,1,9,8,6,0,0,0,7.2,233
1,14,0,4,5,3,0,0,0,7.0,254,21,1,5,4,3,0,0,0,6.8,205
1,14,1,4,3,4,0,0,0,7.4,261,14,0,3,4,2,1,1,0,7.4,230
0,16,0,6,5,6,0,0,0,7.2,207,16,1,5,6,5,1,0,0,7.0,217
0,36,0,4,14,2,0,0,0,6.8,211,12,1,14,4,9,1,1,0,7.4,212
0,39,0,5,3,5,0,1,0,7.2,221,128,1,3,5,6,1,0,0,6.8,248
1,18,0,8,2,5,0,1,0,7.4,227,105,1,2,8,1,0,0,0,6.4,182
0,17,1,7,4,12,1,0,0,7.0,229,16,0,4,7,5,0,0,0,7.2,226
0,13,1,3,3,4,0,0,0,7.0,241,14,0,3,3,1,1,0,0,7.2,246
1,17,0,9,6,9,1,0,0,7.4,246,15,1,6,9,4,0,0,0,6.8,213
0,14,0,1,12,0,0,0,0,4.8,140,18,1,12,1,14,0,0,2,7.4,241
1,15,1,10,6,13,1,0,0,6.8,250,16,0,6,10,8,0,0,0,6.8,181
0,13,0,3,4,4,1,0,0,6.2,185,35,1,4,3,5,0,0,0,7.2,214
0,14,1,7,9,9,0,0,0,6.6,195,11,0,9,7,7,0,0,0,7.2,186
1,13,1,8,8,11,0,1,0,6.8,193,13,0,8,8,8,0,0,0,6.8,208
0,14,1,5,3,2,0,1,0,6.6,223,11,0,3,5,3,1,0,0,7.0,199
1,14,1,6,5,9,0,0,0,6.8,180,39,0,5,6,6,1,0,0,6.6,201
1,68,1,9,3,9,1,0,0,7.0,249,36,0,3,9,5,0,0,0,6.6,231
1,22,1,6,4,9,1,0,0,6.8,222,13,0,4,6,2,0,0,0,7.4,239
0,18,0,3,10,4,1,0,0,6.4,213,39,1,10,3,11,0,0,1,7.6,244
0,19,0,3,3,1,0,1,0,7.0,242,17,1,3,3,0,1,0,0,7.0,209
1,12,0,12,5,19,0,0,0,7.2,248,15,1,5,12,7,1,0,0,6.4,202
0,11,0,3,10,1,0,0,0,6.6,210,36,1,10,3,10,1,0,0,7.4,236
1,80,0,5,10,3,0,0,0,6.8,219,56,1,10,5,14,1,0,1,7.0,224
1,12,1,8,7,7,1,0,0,7.2,193,42,0,7,8,7,0,0,0,7.2,218
0,27,0,4,6,1,1,0,0,6.8,190,18,1,6,4,5,0,0,0,7.0,227
0,15,1,4,10,5,1,0,0,6.6,242,40,0,10,4,15,0,1,0,7.0,230
0,11,0,6,9,8,0,0,0,6.8,221,14,1,9,6,8,1,0,0,7.2,234
1,18,1,8,6,6,1,0,0,6.8,188,16,0,6,8,9,0,0,0,7.0,215
0,17,0,1,9,0,0,0,0,6.6,221,26,1,9,1,8,0,0,0,7.2,225
1,17,0,4,6,4,1,0,0,7.0,229,15,1,6,4,3,0,0,0,6.8,213
0,17,0,6,4,5,0,0,0,7.0,244,18,1,4,6,2,1,0,0,6.8,219
0,13,0,3,5,4,0,0,0,6.4,221,8,1,5,3,3,1,1,1,7.0,237
0,12,0,6,10,7,0,0,0,6.6,207,15,1,10,6,10,1,1,0,7.0,211
0,12,0,4,4,7,0,0,0,6.8,253,51,1,4,4,6,1,1,0,7.2,243
0,14,0,4,8,6,0,0,0,6.8,178,14,1,8,4,10,1,0,0,7.2,233
0,15,1,4,6,7,0,0,0,7.0,217,18,0,6,4,11,1,0,0,7.0,210
0,15,0,2,10,1,0,1,0,6.2,184,16,1,10,2,8,1,0,0,7.6,236
1,16,0,9,10,9,0,0,0,6.8,211,15,1,10,9,10,0,0,0,6.8,203
1,13,1,12,10,10,1,0,0,7.2,183,13,0,10,12,7,0,0,0,7.2,209
1,14,1,11,3,12,1,0,0,7.0,226,122,0,3,11,2,0,0,0,6.8,242
0,79,1,8,6,7,0,0,0,7.0,238,15,0,6,8,8,0,0,0,6.4,189
1,15,1,7,1,6,1,0,0,7.0,225,10,0,1,7,1,0,0,0,6.4,206
1,17,0,10,11,7,0,0,0,7.0,214,10,1,11,10,11,1,1,0,7.6,238
0,15,0,3,3,2,1,0,0,7.0,235,48,1,3,3,1,0,0,0,7.2,251
1,14,0,13,7,11,0,0,0,7.2,212,11,1,7,13,5,1,0,0,7.2,212
0,18,0,2,9,3,0,0,0,6.8,213,14,1,9,2,7,1,1,1,7.2,244
1,14,0,9,8,8,0,0,0,7.2,227,16,1,8,9,3,0,0,0,6.4,179
0,19,0,3,8,4,0,0,0,6.4,210,91,1,8,3,7,1,0,0,6.8,213
1,17,0,10,10,3,0,0,0,7.2,195,29,1,10,10,10,0,0,0,7.2,202
0,35,0,3,9,0,0,0,0,6.6,189,12,1,9,3,9,0,0,0,7.2,220
1,16,1,10,5,8,1,0,0,6.8,231,15,0,5,10,4,0,0,0,6.2,164
1,14,0,8,8,5,1,0,0,7.4,244,14,1,8,8,9,0,0,0,7.0,212
0,14,0,1,4,0,0,1,0,6.8,202,18,1,4,1,7,1,0,0,6.6,205
0,11,1,10,4,10,0,0,1,7.2,219,12,0,4,10,2,0,0,0,6.6,204
1,16,0,8,5,7,1,0,0,7.4,212,18,1,5,8,6,0,0,0,6.8,222
0,41,0,8,7,9,0,0,0,6.8,210,16,1,7,8,7,1,0,0,7.0,216
0,12,0,5,6,9,1,0,0,6.4,173,19,1,6,5,3,0,0,0,6.6,226
0,14,0,0,11,0,0,1,0,6.2,206,16,1,11,0,16,1,0,0,7.0,262
0,16,0,2,3,1,0,0,0,7.0,201,25,1,3,2,5,1,0,0,7.2,246
1,15,1,10,7,11,1,1,0,6.6,189,14,0,7,10,5,0,0,0,6.8,208
1,14,1,5,6,5,1,0,0,7.0,231,21,0,6,5,7,0,0,0,7.2,229
0,18,0,7,6,10,0,1,0,6.6,185,19,1,6,7,7,0,0,0,6.8,196
1,18,1,9,3,6,1,1,0,7.6,251,14,0,3,9,3,0,0,0,7.0,192
1,26,1,6,6,7,0,1,1,6.6,209,17,0,6,6,8,1,0,0,6.8,208
1,17,1,7,3,8,0,0,0,6.8,187,14,0,3,7,2,0,0,0,6.4,212
1,22,0,12,7,14,1,0,0,7.0,183,139,1,7,12,7,0,0,0,6.8,207
0,15,1,4,8,0,0,0,0,6.6,210,13,0,8,4,14,0,0,0,7.0,179
1,14,0,4,4,4,1,0,0,7.2,228,14,1,4,4,3,0,0,0,7.2,235
0,16,1,10,6,11,1,0,0,7.0,219,16,0,6,10,6,0,0,0,7.2,225
1,18,1,4,5,7,0,0,0,6.6,213,18,0,5,4,5,1,1,0,7.2,240
0,15,0,6,10,4,0,0,0,6.4,188,16,1,10,6,8,0,0,0,7.2,233
1,39,0,7,7,9,0,0,0,7.0,209,35,1,7,7,5,1,0,0,6.6,199
1,13,0,12,8,15,1,0,0,7.2,221,38,1,8,12,8,0,1,1,7.0,216
0,17,0,1,4,1,0,0,0,6.6,194,48,1,4,1,5,1,1,0,7.4,248
1,12,0,12,9,9,1,0,0,7.2,195,91,1,9,12,10,0,0,0,7.0,159
1,17,0,7,4,6,1,0,0,7.4,239,14,1,4,7,3,0,0,0,7.2,242
0,20,0,7,10,11,0,0,0,7.0,195,20,1,10,7,8,0,0,0,7.2,208
0,8,1,7,10,7,0,1,1,7.0,198,12,0,10,7,12,1,0,1,7.4,221
0,35,0,4,6,7,0,0,0,7.0,207,17,1,6,4,9,1,0,0,7.2,231
1,16,1,5,4,5,0,0,0,6.6,195,17,0,4,5,4,1,0,0,6.8,186
0,16,0,7,3,6,1,0,0,7.2,232,13,1,3,7,4,0,0,0,6.8,236
1,18,1,5,1,5,0,0,0,7.0,219,17,0,1,5,1,0,1,0,6.6,202
1,40,0,3,4,3,1,0,0,7.2,219,16,1,4,3,2,0,0,0,7.0,240
0,17,1,9,5,10,0,0,0,6.6,198,16,0,5,9,4,1,0,0,6.4,193
0,22,1,5,11,4,0,0,0,6.8,221,37,0,11,5,13,1,0,0,7.2,193
1,18,0,5,7,6,0,0,0,6.8,207,17,1,7,5,12,1,0,0,7.0,218
1,10,0,9,9,6,1,1,0,6.8,217,40,1,9,9,15,0,0,0,6.8,191
0,78,0,3,7,3,0,0,0,7.0,224,16,1,7,3,13,1,0,0,7.2,194
1,12,0,6,2,9,1,0,0,7.2,233,12,1,2,6,3,0,0,0,6.6,235
1,16,0,6,5,3,1,0,0,7.0,253,17,1,5,6,3,0,0,0,7.0,233
1,24,1,5,2,5,1,0,0,7.2,242,17,0,2,5,2,0,0,0,6.8,215
1,15,1,6,5,5,1,0,0,7.2,234,14,0,5,6,6,0,0,0,6.8,231
1,133,0,4,5,2,0,0,0,6.8,221,15,1,5,4,2,1,0,0,7.0,232
1,10,1,10,5,8,0,0,0,6.8,218,42,0,5,10,9,1,0,0,6.8,222
1,40,1,10,7,16,1,1,0,7.2,201,40,0,7,10,11,0,0,0,7.0,212
0,14,1,4,7,4,0,0,0,6.6,242,13,0,7,4,5,1,0,0,7.2,235
1,16,0,3,6,4,1,0,0,6.8,224,18,1,6,3,12,0,1,0,7.0,211
0,21,1,9,9,11,1,0,0,6.8,213,37,0,9,9,10,0,1,0,7.6,221
0,22,1,8,8,10,1,1,0,7.2,205,21,0,8,8,8,0,0,0,7.0,227
0,14,1,5,10,4,0,0,0,6.8,223,13,0,10,5,11,1,0,0,7.2,188
0,49,1,6,7,10,1,0,1,6.6,187,191,0,7,6,6,0,1,0,6.6,179
1,15,1,7,3,8,0,0,0,6.8,254,20,0,3,7,4,0,0,0,6.4,205
0,18,0,5,8,10,0,0,0,6.8,195,14,1,8,5,9,1,0,0,6.6,200
0,41,1,9,5,9,0,0,0,7.2,242,16,0,5,9,6,0,0,0,6.6,233
0,16,0,5,12,8,0,0,0,6.4,153,20,1,12,5,10,1,0,0,7.6,218
1,16,0,3,5,3,1,0,0,7.0,248,14,1,5,3,6,0,0,0,7.2,264
1,39,1,4,0,6,1,0,0,6.8,220,18,0,0,4,0,0,0,0,6.8,252
0,15,0,7,6,7,0,0,0,7.0,217,42,1,6,7,5,1,0,0,7.0,206
1,90,0,6,7,6,1,0,0,7.0,230,18,1,7,6,8,0,0,0,6.6,171
1,14,1,7,5,11,1,0,0,7.0,243,14,0,5,7,8,0,0,0,6.6,196
0,34,0,10,6,8,0,0,0,7.4,208,16,1,6,10,6,0,0,0,7.0,218
0,16,1,7,8,7,1,0,0,7.0,222,14,0,8,7,6,0,0,0,7.0,215
0,17,1,3,10,2,0,0,0,6.4,179,13,0,10,3,12,1,0,0,7.6,239
1,16,0,6,7,4,0,1,0,7.0,213,19,1,7,6,8,1,0,0,6.8,226
1,19,1,4,3,2,1,0,0,7.0,258,19,0,3,4,3,0,0,0,6.6,238
0,19,0,2,8,2,0,1,0,6.8,235,21,1,8,2,14,0,0,0,6.8,226
0,11,0,6,6,10,1,0,0,7.2,232,18,1,6,6,8,0,0,0,7.2,202
0,15,0,1,6,1,0,0,0,6.6,203,12,1,6,1,4,1,1,0,7.0,236
1,17,1,8,8,8,0,1,0,7.0,237,16,0,8,8,12,1,0,0,7.0,203
0,16,0,4,3,5,0,1,0,7.2,228,11,1,3,4,5,1,0,0,6.8,210
0,18,1,8,3,9,1,0,0,6.8,195,15,0,3,8,3,0,0,0,6.6,197
1,14,0,7,6,7,1,0,0,7.2,205,11,1,6,7,7,0,0,0,6.6,173
0,16,1,9,3,10,1,0,0,7.4,237,16,0,3,9,5,0,0,0,7.0,222
0,17,0,4,13,7,1,0,0,6.2,197,14,1,13,4,14,0,0,0,7.2,247
0,15,0,2,9,3,1,0,0,6.4,189,43,1,9,2,10,0,0,0,7.0,209
0,39,1,7,5,8,0,0,0,7.0,190,18,0,5,7,7,1,0,0,7.0,224
1,19,0,10,5,12,1,0,0,7.2,208,15,1,5,10,4,0,0,0,7.0,226
1,17,1,8,7,8,1,0,0,6.6,226,13,0,7,8,7,0,0,0,7.2,199
1,14,1,9,9,13,1,1,0,6.8,191,17,0,9,9,7,0,0,0,6.6,204
1,77,0,7,7,9,1,0,0,7.0,214,17,1,7,7,7,0,0,0,7.0,194
1,14,1,4,4,4,1,1,0,7.0,237,17,0,4,4,5,0,0,0,7.0,209
1,47,0,12,2,18,0,0,0,7.4,221,14,1,2,12,2,0,0,0,6.8,214
1,19,1,8,3,11,1,0,1,7.0,241,18,0,3,8,5,0,0,0,6.8,228
0,38,1,4,7,5,0,0,0,6.6,212,16,0,7,4,7,1,0,0,7.0,225
1,68,1,8,6,10,1,0,0,6.8,205,17,0,6,8,8,0,0,0,6.6,212
1,19,0,2,4,2,0,0,0,7.0,236,22,1,4,2,5,0,0,0,7.0,236
0,48,1,7,5,10,0,0,0,7.0,237,15,0,5,7,5,1,1,0,7.0,219
1,15,0,9,11,4,0,0,0,7.0,202,29,1,11,9,12,1,0,0,6.8,190
0,17,0,1,5,1,0,1,0,6.8,211,16,1,5,1,6,0,0,0,7.0,221
0,15,0,6,10,7,0,0,0,7.0,222,17,1,10,6,6,1,0,0,7.4,232
0,37,1,4,8,5,0,0,0,6.8,201,11,0,8,4,7,0,0,0,7.2,254
1,17,0,3,5,1,1,0,0,6.8,211,16,1,5,3,11,0,0,0,7.4,221
1,15,1,8,5,5,1,1,0,7.2,228,14,0,5,8,9,0,0,0,6.8,208
1,12,1,3,7,3,1,0,0,6.6,239,19,0,7,3,8,0,0,0,7.0,253
0,22,0,2,2,1,1,0,0,6.6,227,13,1,2,2,3,0,0,0,6.8,236
0,42,1,7,3,5,1,1,0,7.2,222,15,0,3,7,4,0,0,0,6.8,205
0,13,0,4,11,0,0,0,0,6.8,218,18,1,11,4,11,1,0,0,7.4,246
0,18,0,5,9,7,0,0,0,6.4,182,17,1,9,5,7,1,0,0,7.0,201
0,15,0,1,6,1,0,0,0,6.8,211,16,1,6,1,5,1,0,0,7.0,217
1,38,1,8,3,6,1,1,0,7.4,253,12,0,3,8,3,0,0,0,7.0,227
1,19,1,12,6,16,1,1,0,7.2,202,16,0,6,12,10,0,0,0,6.4,200
1,14,1,4,4,5,1,1,0,7.0,257,8,0,4,4,6,0,0,0,6.8,191
1,15,1,8,6,11,1,0,0,6.8,200,35,0,6,8,11,0,0,0,7.0,185
0,14,0,5,10,5,0,0,0,6.4,176,14,1,10,5,12,0,0,0,7.0,203
1,14,1,7,3,9,0,0,0,6.8,228,15,0,3,7,6,1,0,0,6.8,202
1,19,1,8,6,7,0,1,1,6.8,248,16,0,6,8,6,1,0,0,6.8,193
1,12,0,10,9,10,0,0,0,6.8,212,11,1,9,10,6,0,0,0,7.0,204
1,13,0,10,4,6,1,0,0,7.0,192,22,1,4,10,3,0,0,0,6.4,203
0,16,1,5,6,10,0,0,0,6.6,229,19,0,6,5,6,0,1,0,6.8,195
1,11,1,9,7,10,0,0,0,6.8,209,15,0,7,9,8,1,0,0,6.8,207
0,25,1,9,5,6,0,1,0,7.0,218,18,0,5,9,3,1,0,0,7.0,234
0,32,0,8,8,7,1,0,0,7.2,213,15,1,8,8,12,0,0,0,7.0,189
0,10,0,10,15,8,0,0,0,7.0,202,14,1,15,10,10,1,0,0,7.2,171
0,18,1,8,10,7,0,0,0,6.6,185,16,0,10,8,17,0,0,0,7.4,236
1,19,1,2,4,2,0,0,0,6.4,229,18,0,4,2,7,0,0,0,6.6,215
0,14,0,8,11,10,0,0,0,7.0,241,15,1,11,8,10,1,1,0,7.0,180
0,15,1,6,4,8,1,0,0,7.2,227,15,0,4,6,7,0,1,0,7.4,222
0,18,1,7,10,9,0,1,0,6.8,181,14,0,10,7,16,1,0,0,6.8,200
0,12,0,4,9,4,0,0,0,7.0,201,12,1,9,4,13,1,0,0,7.2,251
0,10,0,1,6,0,0,1,0,6.8,213,16,1,6,1,10,1,0,0,6.8,204
1,22,1,11,7,14,1,0,1,7.0,214,14,0,7,11,8,0,0,0,6.4,182
0,14,1,8,6,14,1,0,0,7.0,227,17,0,6,8,5,0,0,0,7.0,204
1,20,0,14,3,16,0,1,0,7.2,227,16,1,3,14,1,0,0,0,6.4,203
0,13,0,8,6,9,0,0,0,6.4,190,17,1,6,8,8,1,0,0,6.2,183
0,17,0,3,8,3,0,0,0,6.8,216,75,1,8,3,8,0,1,0,7.2,230
0,15,0,9,4,7,0,0,0,7.0,211,17,1,4,9,4,0,0,0,6.2,194
0,18,1,3,3,3,0,0,0,6.6,205,17,0,3,3,5,1,0,0,7.2,238
0,20,1,5,6,6,0,0,0,6.8,200,20,0,6,5,5,1,0,0,7.4,225
0,157,1,10,10,10,1,0,0,6.8,163,17,0,10,10,8,0,1,0,7.0,207
0,12,0,3,5,2,0,1,0,7.0,227,15,1,5,3,3,1,0,0,7.4,224
0,118,1,6,8,8,0,0,0,6.6,200,20,0,8,6,9,0,0,0,6.8,227
1,14,0,7,2,6,0,0,0,7.2,209,14,1,2,7,3,1,0,0,6.4,235
0,11,1,8,8,12,0,0,0,6.8,188,14,0,8,8,6,0,1,1,7.2,221
1,42,0,4,6,2,1,0,0,7.0,205,145,1,6,4,5,0,0,0,6.8,207
0,10,0,10,4,13,0,0,0,7.0,220,16,1,4,10,5,1,0,0,6.6,206
0,15,1,5,4,9,0,0,0,6.8,222,17,0,4,5,4,0,0,0,7.0,210
0,13,0,1,7,2,0,0,0,7.0,222,14,1,7,1,10,1,0,0,7.4,235
1,17,1,6,5,9,0,0,0,7.2,263,16,0,5,6,9,1,0,0,6.6,191
0,17,0,3,3,3,0,0,0,6.8,239,21,1,3,3,2,0,0,0,7.0,232
1,16,1,4,4,8,1,0,0,7.2,239,15,0,4,4,3,0,1,0,6.8,209
0,40,0,5,11,8,0,0,0,7.0,224,15,1,11,5,12,1,0,0,7.4,183
0,61,0,8,10,8,0,0,0,6.8,209,18,1,10,8,12,1,0,0,6.8,225
0,13,1,7,12,9,0,0,0,6.2,194,40,0,12,7,13,1,0,0,7.2,187
1,18,1,7,10,9,0,0,0,6.6,199,18,0,10,7,10,0,0,0,6.8,229
0,16,0,4,6,2,1,1,0,7.0,201,40,1,6,4,8,0,0,0,7.2,220
0,17,1,3,12,2,0,1,0,6.6,215,18,0,12,3,11,0,0,0,7.4,209
1,16,0,6,4,6,1,0,0,6.8,216,14,1,4,6,1,0,0,0,6.8,254
1,89,1,8,5,7,0,0,0,6.8,207,14,0,5,8,3,1,1,0,7.0,228
1,24,1,4,7,4,1,0,0,6.8,213,19,0,7,4,11,0,0,0,6.8,166
1,16,1,9,2,9,0,1,0,7.4,232,81,0,2,9,1,1,0,0,7.0,199
1,17,1,13,5,21,1,0,0,7.2,204,17,0,5,13,5,0,0,0,6.4,175
1,17,1,5,3,3,0,0,0,7.4,255,41,0,3,5,1,1,0,0,7.0,202
1,13,0,3,7,3,1,0,0,6.2,193,13,1,7,3,6,0,0,0,6.8,213
0,14,0,9,10,14,0,0,0,7.0,232,13,1,10,9,16,0,0,0,7.0,236
1,14,0,6,4,5,0,0,0,7.0,245,25,1,4,6,5,1,0,0,6.6,216
1,15,1,9,2,5,1,0,0,7.2,272,15,0,2,9,1,0,0,0,6.8,230
1,18,1,5,7,6,0,1,0,6.8,217,19,0,7,5,7,1,0,0,7.0,223
0,50,0,6,8,9,0,0,0,6.8,215,16,1,8,6,12,0,0,0,7.0,223
1,70,1,11,5,14,0,1,1,6.8,193,82,0,5,11,4,1,0,0,6.8,206
1,41,0,6,3,5,0,0,0,7.2,232,33,1,3,6,2,0,0,0,6.6,238
0,15,0,11,9,10,1,0,0,6.6,203,17,1,9,11,10,0,0,0,6.6,217
1,15,0,2,9,4,0,0,0,6.8,225,13,1,9,2,10,1,0,0,7.0,215
0,38,1,4,14,2,0,0,0,6.2,170,19,0,14,4,20,1,1,1,7.0,203
1,14,1,6,8,7,1,0,0,7.0,217,59,0,8,6,6,0,1,0,7.2,214
0,12,1,2,6,1,0,0,0,7.0,214,14,0,6,2,6,0,1,0,7.2,243
1,39,1,7,6,9,1,0,0,7.0,212,17,0,6,7,10,0,0,0,6.8,238
1,19,1,14,4,11,1,0,0,7.4,225,23,0,4,14,3,0,0,0,6.6,197
1,19,1,12,5,11,0,1,0,7.2,222,14,0,5,12,8,0,0,0,7.0,213
1,14,1,10,4,12,1,0,0,7.2,240,15,0,4,10,4,0,0,0,6.4,193
1,22,1,6,6,7,0,0,0,7.0,224,85,0,6,6,6,1,0,0,7.0,240
0,12,0,2,3,2,0,0,0,7.0,245,35,1,3,2,1,1,1,0,7.2,235
0,15,0,3,3,2,0,1,0,7.0,243,16,1,3,3,6,0,0,0,7.2,232
1,18,1,10,4,11,0,0,0,7.4,252,14,0,4,10,4,0,0,0,7.0,203
1,16,1,4,3,5,0,0,0,7.0,227,16,0,3,4,4,1,0,0,6.8,208
0,53,0,5,10,4,0,0,0,7.0,199,15,1,10,5,14,1,0,0,7.2,229
1,37,1,4,6,3,0,0,0,6.6,192,16,0,6,4,6,0,0,0,7.0,244
0,21,0,5,7,7,1,0,0,7.2,229,18,1,7,5,10,0,0,0,7.2,205
1,41,1,4,4,3,0,1,0,6.8,222,19,0,4,4,4,1,0,0,6.8,213
0,10,0,9,8,8,1,0,0,6.8,208,14,1,8,9,9,0,0,0,7.0,186
0,18,1,4,16,5,0,0,0,6.0,171,51,0,16,4,18,1,1,0,7.4,217
1,15,0,6,6,5,0,0,0,7.2,207,14,1,6,6,7,1,0,0,7.0,229
1,17,0,9,6,9,0,0,0,6.8,218,36,1,6,9,8,1,1,0,6.6,183
0,42,0,1,6,3,1,0,0,7.0,198,67,1,6,1,11,0,0,0,6.8,207
0,38,0,4,11,3,0,0,0,6.8,253,77,1,11,4,7,0,1,0,7.0,221
0,20,0,3,6,3,0,0,0,7.0,238,13,1,6,3,6,1,1,0,7.2,232
0,28,0,8,8,8,1,0,0,6.2,196,81,1,8,8,6,0,0,0,6.4,194
1,16,1,4,3,3,0,1,2,6.6,206,14,0,3,4,4,1,0,0,6.8,214
1,19,0,7,5,12,1,1,0,7.0,223,17,1,5,7,5,0,0,0,6.6,195
0,17,1,7,11,7,0,0,0,6.8,222,16,0,11,7,10,1,1,0,7.4,236
1,15,0,7,4,9,0,0,0,6.6,215,12,1,4,7,4,1,0,0,6.4,176
1,16,1,15,2,17,1,0,1,7.8,252,12,0,2,15,0,0,0,0,6.4,193
0,14,1,9,7,11,0,0,0,7.2,220,41,0,7,9,10,0,0,0,7.2,209
1,24,0,13,3,15,1,1,0,7.2,249,42,1,3,13,1,0,0,0,6.6,179
0,40,0,4,9,3,0,0,0,6.6,234,18,1,9,4,8,1,1,0,6.8,227
1,126,1,9,6,10,1,0,0,7.2,228,16,0,6,9,7,0,1,0,6.8,233
0,18,0,6,15,6,0,0,0,6.4,166,33,1,15,6,15,1,0,0,7.2,220
1,20,1,9,0,9,1,0,0,7.2,231,80,0,0,9,0,0,1,0,6.2,207
1,15,1,7,4,8,0,0,0,7.4,224,18,0,4,7,3,1,0,0,6.8,243
1,21,1,3,2,3,1,1,0,6.8,217,16,0,2,3,3,0,0,0,7.0,230
1,19,1,8,5,7,0,0,0,7.0,232,13,0,5,8,8,1,1,0,6.8,228
0,24,0,9,5,4,0,1,0,7.2,236,13,1,5,9,6,1,0,0,6.8,207
0,34,1,9,11,10,0,0,0,7.0,201,16,0,11,9,11,1,0,0,7.4,206
0,77,0,7,15,6,0,0,0,7.0,219,15,1,15,7,12,1,0,0,7.6,176
0,14,0,4,7,4,0,0,0,6.4,188,19,1,7,4,7,1,0,0,7.4,230
0,16,0,9,8,9,1,0,0,7.0,245,35,1,8,9,11,0,0,0,6.8,236
0,11,1,7,11,10,0,1,1,6.8,209,20,0,11,7,8,1,0,0,7.2,183
1,17,1,4,2,6,0,0,0,6.6,235,20,0,2,4,2,0,0,0,7.0,241
0,15,1,5,6,5,0,1,1,7.0,229,22,0,6,5,7,1,0,0,7.4,224
1,16,1,11,4,11,0,1,0,7.2,223,12,0,4,11,2,0,0,0,6.4,190
1,18,0,4,4,4,0,1,0,6.8,198,14,1,4,4,6,0,0,0,6.6,214
0,16,1,3,4,4,1,0,0,7.0,236,16,0,4,3,4,0,0,0,7.2,269
1,19,1,13,5,13,1,0,1,7.6,217,15,0,5,13,6,0,0,0,6.4,179
0,21,0,1,8,1,0,0,0,6.8,223,15,1,8,1,7,1,1,1,7.2,211
0,16,0,8,3,7,1,0,0,7.0,250,18,1,3,8,3,0,1,1,6.4,201
0,22,0,6,11,8,0,0,0,6.8,254,25,1,11,6,6,1,1,0,7.6,218
1,17,1,6,6,6,1,0,0,7.0,216,14,0,6,6,6,0,0,0,7.0,240
0,15,0,4,3,4,0,1,0,7.0,237,13,1,3,4,5,1,0,0,6.8,209
0,11,0,7,7,5,1,0,0,6.8,185,86,1,7,7,4,0,0,0,7.0,200
0,15,1,3,4,2,1,0,0,6.6,213,14,0,4,3,3,0,0,0,7.2,231
1,151,0,5,4,2,1,1,0,6.6,209,16,1,4,5,5,0,0,0,6.8,228
0,14,1,5,8,5,0,0,0,6.8,231,14,0,8,5,10,0,0,0,7.0,209
0,12,0,3,8,3,0,0,0,6.2,201,16,1,8,3,6,1,0,0,6.8,204
1,13,1,3,4,6,0,0,0,6.8,217,25,0,4,3,7,1,0,0,6.8,203
0,17,0,2,9,2,0,0,0,6.6,221,21,1,9,2,15,1,0,0,7.2,222
0,15,0,6,8,4,0,1,0,7.2,239,16,1,8,6,6,0,0,0,7.2,238
1,10,1,9,4,10,0,1,0,7.2,219,13,0,4,9,8,1,0,0,7.0,214
1,13,1,8,1,8,0,1,0,7.0,242,15,0,1,8,1,1,0,0,6.4,189
1,15,1,11,6,13,0,0,0,7.6,240,34,0,6,11,9,0,0,0,7.0,171
1,15,0,5,5,6,0,0,0,6.4,210,17,1,5,5,4,0,0,0,6.6,221
